Date Reported,DR Number,Date Occurred,Time Occurred,Area,Area Name,RD,Crime Code,Crime Code Description,Status,Status Description,Location,Cross Street,Lat and Long
12/4/2016 12:00,160601554,12/3/2016 12:00,1500,6,Hollywood,647,756,WEAPONS POSSESSION/BOMBING,IC,Invest Cont,MELROSE                      AV,WESTERN                      AV,"(34.0835, -118.3091)"
9/12/2016 12:00,160123201,9/12/2016 12:00,300,1,Central,127,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,180 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
11/24/2016 12:00,161821772,11/23/2016 12:00,1030,18,Southeast,1806,510,VEHICLE - STOLEN,IC,Invest Cont,91ST                         ST,CENTRAL                      AV,"(33.9539, -118.2564)"
8/26/2016 12:00,160901147,8/26/2016 12:00,1130,9,Van Nuys,915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,VANOWEN                      ST,TYRONE,"(34.1939, -118.4444)"
5/26/2016 12:00,161414862,5/24/2016 12:00,1300,14,Pacific,1444,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,2929    WASHINGTON                   BL,,"(33.9883, -118.452)"
6/26/2016 12:00,161610963,6/26/2016 12:00,1210,16,Foothill,1687,510,VEHICLE - STOLEN,IC,Invest Cont,7800    VINELAND                     AV,,"(34.2121, -118.3703)"
5/11/2016 12:00,160409691,5/11/2016 12:00,1330,4,Hollenbeck,415,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,AA,Adult Arrest,N  BROADWAY,GRIFFIN,"(34.0737, -118.2117)"
5/1/2016 12:00,161810218,5/1/2016 12:00,1900,18,Southeast,1824,510,VEHICLE - STOLEN,IC,Invest Cont,1134 E  103RD                        ST,,"(33.9433, -118.2565)"
4/22/2016 12:00,162009569,4/22/2016 12:00,20,20,Olympic,2024,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest,3751    WILSHIRE                     BL,,"(34.0617, -118.3066)"
4/20/2016 12:00,161910267,4/20/2016 12:00,1530,19,Mission,1924,310,BURGLARY,IC,Invest Cont,14901    BLEEKER                      ST,,"(34.2922, -118.4549)"
7/21/2016 12:00,160712867,7/21/2016 12:00,1750,7,Wilshire,727,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),AO,Adult Other,200 S  LA BREA                      AV,,"(34.0711, -118.344)"
7/13/2016 12:00,160412385,7/13/2016 12:00,1250,4,Hollenbeck,421,330,BURGLARY FROM VEHICLE,IC,Invest Cont,322 S  AVENUE 18,,"(34.0697, -118.2212)"
9/25/2016 12:00,161818447,9/20/2016 12:00,2100,18,Southeast,1824,956,"LETTERS, LEWD",IC,Invest Cont,730 E  102ND                        ST,,"(33.9441, -118.2625)"
7/30/2016 12:00,161114137,7/27/2016 12:00,1600,11,Northeast,1152,330,BURGLARY FROM VEHICLE,IC,Invest Cont,1600    HILLHURST                    AV,,"(34.1, -118.2874)"
1/22/2016 12:00,162104903,1/1/2016 12:00,1300,21,Topanga,2157,354,THEFT OF IDENTITY,IC,Invest Cont,6701    ETON                         AV,,"(34.1925, -118.5955)"
10/31/2016 12:00,161718840,10/29/2016 12:00,930,17,Devonshire,1798,330,BURGLARY FROM VEHICLE,IC,Invest Cont,15836    SUNBURST                     ST,,"(34.2346, -118.4786)"
9/11/2016 12:00,161517966,9/11/2016 12:00,1230,15,N Hollywood,1548,480,BIKE - STOLEN,IC,Invest Cont,LANKERSHIM                   BL,CHANDLER                     BL,"(34.1681, -118.3765)"
2/16/2016 12:00,161806294,2/15/2016 12:00,1630,18,Southeast,1871,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,135TH                        ST,FIGUEROA                     ST,"(33.9092, -118.2827)"
4/19/2016 12:00,161109200,4/19/2016 12:00,800,11,Northeast,1152,354,THEFT OF IDENTITY,IC,Invest Cont,4034    PROSPECT                     AV,,"(34.1018, -118.2786)"
6/26/2016 12:00,161112521,6/26/2016 12:00,1300,11,Northeast,1177,330,BURGLARY FROM VEHICLE,IC,Invest Cont,3600 W  AVENUE 26,,"(34.0867, -118.2256)"
8/1/2016 12:00,161515715,7/31/2016 12:00,2000,15,N Hollywood,1527,510,VEHICLE - STOLEN,IC,Invest Cont,6259    VINELAND                     AV,,"(34.1831, -118.3703)"
12/4/2016 12:00,160128344,12/3/2016 12:00,2045,1,Central,185,210,ROBBERY,IC,Invest Cont,HILL,PICO,"(34.0377, -118.2621)"
8/19/2016 12:00,160215849,8/19/2016 12:00,1430,2,Rampart,291,901,VIOLATION OF RESTRAINING ORDER,AO,Adult Other,1421    ALVARADO                     TR,,"(34.045, -118.2818)"
10/30/2016 12:00,161118512,10/29/2016 12:00,2100,11,Northeast,1172,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,2284    BAXTER                       ST,,"(34.0936, -118.2596)"
11/24/2016 12:00,160718156,11/24/2016 12:00,1200,7,Wilshire,723,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),AO,Adult Other,104 S  HAYWORTH                     AV,,"(34.0743, -118.3626)"
10/12/2016 12:00,160621608,10/12/2016 12:00,1100,6,Hollywood,678,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,5000    LEMON GROVE                  AV,,"(34.0863, -118.3051)"
10/13/2016 12:00,160323239,10/12/2016 12:00,2030,3,Southwest,358,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,635 W  35TH                         ST,,"(34.0204, -118.2809)"
11/17/2016 12:00,160325549,11/17/2016 12:00,2000,3,Southwest,343,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,3701 S  LA BREA                      AV,,"(34.0199, -118.3556)"
9/3/2016 12:00,160216599,9/2/2016 12:00,845,2,Rampart,246,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,635 S  WESTLAKE                     AV,,"(34.059, -118.2736)"
3/29/2016 12:00,160309750,3/18/2016 12:00,1700,3,Southwest,358,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,925 W  34TH                         ST,,"(34.0235, -118.2858)"
8/30/2016 12:00,160414459,8/27/2016 12:00,1330,4,Hollenbeck,465,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,3107 E  5TH                          ST,,"(34.0344, -118.2022)"
8/12/2016 12:00,161317395,8/9/2016 12:00,1800,13,Newton,1361,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,354 W  45TH                         ST,,"(34.0029, -118.2783)"
6/29/2016 12:00,160315913,6/28/2016 12:00,1900,3,Southwest,312,510,VEHICLE - STOLEN,IC,Invest Cont,5050    FERNDALE                     ST,,"(34.0306, -118.3519)"
9/8/2016 12:00,160515538,9/7/2016 12:00,730,5,Harbor,513,510,VEHICLE - STOLEN,IC,Invest Cont,25825 S  VERMONT                      AV,,"(33.7894, -118.2936)"
10/16/2016 12:00,160621805,10/15/2016 12:00,2330,6,Hollywood,666,437,RESISTING ARREST,IC,Invest Cont,LEXINGTON                    AV,VINE                         ST,"(34.0926, -118.3266)"
7/14/2016 12:00,161514797,4/1/2016 12:00,1200,15,N Hollywood,1523,354,THEFT OF IDENTITY,IC,Invest Cont,6300    BLUEBELL                     AV,,"(34.1849, -118.4102)"
1/26/2016 12:00,161905270,1/25/2016 12:00,2330,19,Mission,1907,210,ROBBERY,AA,Adult Arrest,GLADSTONE,LEACH,"(34.3084, -118.4253)"
6/17/2016 12:00,160411318,6/17/2016 12:00,1450,4,Hollenbeck,497,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,OLYMPIC,ORME                         ST,"(34.0234, -118.2177)"
8/23/2016 12:00,161816562,8/23/2016 12:00,200,18,Southeast,1842,510,VEHICLE - STOLEN,IC,Invest Cont,109TH                        PL,GRAND                        AV,"(33.9365, -118.2826)"
4/5/2016 12:00,160808284,4/2/2016 12:00,2200,8,West LA,804,121,"RAPE, FORCIBLE",AO,Adult Other,SEPULVEDA                    BL,SKIRBALL CENTER              DR,"(34.123, -118.4793)"
2/13/2016 12:00,160906033,2/11/2016 12:00,800,9,Van Nuys,915,330,BURGLARY FROM VEHICLE,IC,Invest Cont,6842    VAN NUYS                     BL,,"(34.1939, -118.4487)"
10/10/2016 12:00,160218586,10/9/2016 12:00,2100,2,Rampart,289,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,1516 W  11TH                         ST,,"(34.0469, -118.2733)"
8/5/2016 12:00,161420716,5/13/2016 12:00,1900,14,Pacific,1488,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",IC,Invest Cont,9000    AIRPORT                      BL,,"(33.9553, -118.3857)"
6/7/2016 12:00,162111313,4/15/2016 12:00,1200,21,Topanga,2103,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,8331    PONCE                        AV,,"(34.22, -118.6215)"
9/21/2016 12:00,160715432,9/21/2016 12:00,1625,7,Wilshire,701,210,ROBBERY,IC,Invest Cont,MELROSE                      AV,LAUREL,"(34.0838, -118.3648)"
1/6/2016 12:00,161800515,1/5/2016 12:00,1720,18,Southeast,1823,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,95TH                         ST,SAN PEDRO                    ST,"(33.9502, -118.2695)"
8/16/2016 12:00,160413796,6/8/2016 12:00,2100,4,Hollenbeck,409,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,5177    ALMONT                       ST,,"(34.0906, -118.1695)"
